gmtTime,askMedian,bidMedian,askVolume,bidVolume,spreadMedian,symbol
2015-04-22 09:00:00,31.354,31.344,441875.2670283333,365301.60047166666,0.0099833333333333,STOCK5
2015-04-22 09:00:00,11.68685,11.676799999999998,469531.1990266666,385593.0827616667,0.0101,STOCK7
2015-04-22 09:00:00,109.81463333333332,109.72415,45662.81675,45320.68319,0.0903583333333333,STOCK6
2015-04-22 09:00:00,110.35105,110.28421666666668,256788.66729333333,271929.18261,0.0669,STOCK3
2015-04-22 09:00:00,226.618,226.5257,86416.66707833334,59030.78367166666,0.0923416666666666,STOCK10
2015-04-22 09:00:00,91.22118333333331,91.19326666666666,127605.83404166668,125808.88321333332,0.0279416666666666,STOCK2
2015-04-22 10:00:00,11.661616666666667,11.652483333333333,409915.01621333335,431748.0330066666,0.0090833333333333,STOCK7
2015-04-22 10:00:00,74.50888333333334,74.477,498.7499966666667,317.7,0.031825,STOCK1
2015-04-22 10:00:00,31.2131,31.202266666666667,312940.26623,333816.43295166665,0.0108833333333333,STOCK5
2015-04-22 10:00:00,114.18923333333332,114.0711,2430.53333,3234.91669,0.1180666666666666,STOCK4
2015-04-22 10:00:00,68.3612,68.33993333333333,110836.56623833333,143182.18408166667,0.0213333333333333,STOCK8
2015-04-22 10:00:00,109.37015,109.30273333333334,182923.80031,182072.26634166663,0.0673999999999999,STOCK3
2015-04-22 10:00:00,90.94048333333332,90.91575,167630.26621166666,121714.06681166666,0.0248083333333333,STOCK2
2015-04-22 10:00:00,99.53123333333332,99.49998333333332,79385.81642999999,79798.10027000001,0.0313083333333333,STOCK9
2015-04-22 10:00:00,226.34641666666667,226.25916666666663,77002.73335166667,50582.63319833333,0.0872333333333333,STOCK10
2015-04-22 10:00:00,109.28921666666666,109.1952,36951.85012333333,30051.199748333333,0.0940583333333333,STOCK6
2015-04-22 11:00:00,11.71275,11.704133333333337,284199.4180266667,199811.93293666665,0.0086166666666666,STOCK7
2015-04-22 11:00:00,68.5837,68.56061666666666,114256.39868166667,92347.66641,0.023125,STOCK8
2015-04-22 11:00:00,91.33158333333334,91.30603333333332,115565.96573166669,102805.083675,0.0255333333333333,STOCK2
2015-04-22 11:00:00,74.51535,74.48623333333333,250.11666666666667,286.55,0.029075,STOCK1
2015-04-22 11:00:00,227.21573333333333,227.12745,62320.29993666666,51052.066195,0.0882833333333333,STOCK10
2015-04-22 11:00:00,110.05548333333331,109.98555,144132.04985333333,125531.21664,0.0698916666666666,STOCK3
2015-04-22 11:00:00,31.360233333333333,31.350516666666667,239733.9821366667,263988.04868,0.0096833333333333,STOCK5
2015-04-22 11:00:00,114.24391666666666,114.12406666666668,4541.666665,5099.766711666667,0.1198333333333333,STOCK4
2015-04-22 11:00:00,99.73055,99.7019,55014.733475,54251.966400000005,0.028625,STOCK9
2015-04-22 11:00:00,109.45765,109.36545,31730.36641,38489.76661833333,0.0922416666666666,STOCK6
2015-04-22 12:00:00,99.89053333333332,99.84743333333331,90539.33316166668,79731.73313833334,0.04315,STOCK9
2015-04-22 12:00:00,228.25038333333333,228.1652833333333,65866.149965,80620.75013500001,0.08505,STOCK10
2015-04-22 12:00:00,68.72,68.6994,128233.34951333332,129822.75057333334,0.0205416666666666,STOCK8
2015-04-22 12:00:00,74.43586666666667,74.4101,357.5833333333333,373.9,0.0258083333333333,STOCK1
2015-04-22 12:00:00,11.75755,11.749366666666669,277412.099825,280125.59963333333,0.0081583333333333,STOCK7
2015-04-22 12:00:00,113.58421666666666,113.47773333333332,5009.550038333333,7552.850001666667,0.1065166666666666,STOCK4
2015-04-22 12:00:00,110.55421666666666,110.4843,185153.2143233333,126316.76637666668,0.0699,STOCK3
2015-04-22 12:00:00,31.372850000000003,31.36263333333333,296694.05011,337012.41749,0.0101833333333333,STOCK5
2015-04-22 12:00:00,109.79955,109.71745,37850.2502,47568.74980333333,0.08215,STOCK6
2015-04-22 12:00:00,91.49868333333332,91.47541666666666,123813.23327333332,114901.13325666668,0.0232333333333333,STOCK2
2015-04-22 13:00:00,11.769166666666669,11.760116666666669,597564.31493,632226.020365,0.009025,STOCK7
2015-04-22 13:00:00,110.7432,110.67218333333334,236872.95016333333,191744.383585,0.071075,STOCK3
2015-04-22 13:00:00,91.55013333333332,91.52428333333334,224614.64964,154916.699725,0.025825,STOCK2
2015-04-22 13:00:00,74.60256666666668,74.57518333333334,288.81666666666666,351.3666666666667,0.0273083333333333,STOCK1
2015-04-22 13:00:00,100.03193333333334,99.98681666666668,107392.44998833332,114350.06587333333,0.045125,STOCK9
2015-04-22 13:00:00,31.42065,31.411166666666663,586326.4684916666,468160.35012,0.009475,STOCK5
2015-04-22 13:00:00,113.72653333333332,113.62335,6831.716626666666,5286.14996,0.1031333333333333,STOCK4
2015-04-22 13:00:00,227.8446333333333,227.75886666666665,66620.18292666666,75225.633615,0.0857916666666666,STOCK10
2015-04-22 13:00:00,68.93638333333334,68.91591666666666,183037.5993633333,168693.000575,0.0204666666666666,STOCK8
2015-04-22 13:00:00,110.61518333333332,110.5304,57206.46649666667,52126.36691333333,0.0848833333333333,STOCK6
2015-04-22 14:00:00,74.36771666666667,74.33863333333333,445.81666666666666,489.51666666666665,0.0290333333333333,STOCK1
2015-04-22 14:00:00,11.675333333333333,11.667316666666666,599188.6810616667,865828.6703216668,0.0080666666666666,STOCK7
2015-04-22 14:00:00,109.95506666666668,109.86741666666668,48698.63336666666,74687.65052499999,0.087675,STOCK6
2015-04-22 14:00:00,68.78595,68.76645,232101.53244333333,196657.86736333327,0.019475,STOCK8
2015-04-22 14:00:00,226.83688333333333,226.7444,93415.832895,89154.80021666667,0.0925416666666666,STOCK10
2015-04-22 14:00:00,110.07521666666666,109.99985,262598.61811833334,239208.282285,0.0753416666666666,STOCK3
2015-04-22 14:00:00,113.70845,113.61391666666668,8073.216626666666,9176.699911666668,0.0945583333333333,STOCK4
2015-04-22 14:00:00,31.3363,31.32568333333333,609031.353395,580826.5822633334,0.0106333333333333,STOCK5
2015-04-22 14:00:00,99.55938333333332,99.53283333333334,94585.11689333334,107250.68312833334,0.02655,STOCK9
2015-04-22 14:00:00,91.0482,91.02241666666669,133290.91668166668,156341.13351166667,0.0258,STOCK2
2015-04-22 15:00:00,109.86890322580646,109.7787741935484,45306.58107096774,87660.12870322581,0.0900483870967742,STOCK6
2015-04-22 15:00:00,227.2859,227.2092333333333,129797.83341666666,76237.26607666667,0.0765666666666666,STOCK10
2015-04-22 15:00:00,99.96616666666668,99.92803333333332,144169.53256666666,111387.26572333332,0.0381,STOCK9
2015-04-22 15:00:00,91.48566666666667,91.46393333333334,140570.03409333335,123483.69918666666,0.0217,STOCK2
2015-04-22 15:00:00,74.62683870967741,74.60306451612904,572.5483870967741,470.2000000000001,0.0237419354838709,STOCK1
2015-04-22 15:00:00,69.14123333333333,69.12346666666667,214269.09888666667,241920.29858666667,0.0177666666666666,STOCK8
2015-04-22 15:00:00,31.494366666666668,31.485433333333333,496040.0636066666,511340.1328566667,0.00895,STOCK5
2015-04-22 15:00:00,11.696967741935484,11.689612903225806,418221.35953225807,632387.1615709676,0.0072903225806451,STOCK7
2015-04-22 15:00:00,110.2252,110.15696666666666,229037.33328,203820.46501666668,0.0682666666666666,STOCK3
2015-04-22 15:00:00,114.05345161290325,113.97925806451612,9664.806545161293,14755.967651612904,0.0740967741935483,STOCK4
2015-04-23 07:00:00,90.7255,90.67551666666668,103130.64920333332,79494.96601999999,0.0500416666666666,STOCK2
2015-04-23 07:00:00,69.16056666666667,69.1204,114365.66696166666,108886.71636666666,0.040225,STOCK8
2015-04-23 07:00:00,110.56255,110.48778333333333,241321.499335,216377.18140166663,0.0747916666666666,STOCK3
2015-04-23 07:00:00,227.7213,227.57615,62732.05071,76020.383405,0.1452083333333333,STOCK10
2015-04-23 07:00:00,74.03918333333333,73.98649999999999,274.81666666666666,221.38333333333333,0.0526083333333333,STOCK1
2015-04-23 07:00:00,31.634416666666667,31.61785,430880.50174333336,341151.9834166666,0.016525,STOCK5
2015-04-23 07:00:00,113.40801666666668,113.20126666666668,3605.299995,8767.233225,0.20675,STOCK4
2015-04-23 07:00:00,99.11696666666668,99.06188333333333,67531.30003166667,61534.05026333334,0.0551,STOCK9
2015-04-23 07:00:00,11.488333333333332,11.475866666666668,382653.7831333333,466296.21647333336,0.0125333333333333,STOCK7
2015-04-23 07:00:00,109.45921666666666,109.32163333333332,28024.133445,28365.21673,0.1376,STOCK6
2015-04-23 08:00:00,68.66628333333333,68.64138333333334,136336.56650333334,120210.59952333334,0.0249666666666666,STOCK8
2015-04-23 08:00:00,112.9789,112.83915,3441.649955,3750.3499833333335,0.139725,STOCK4
2015-04-23 08:00:00,89.53188333333334,89.50568333333334,121600.36700666668,137892.182665,0.0261583333333333,STOCK2
2015-04-23 08:00:00,11.426683333333331,11.4172,334478.5351283334,515781.84434833337,0.0094833333333333,STOCK7
2015-04-23 08:00:00,109.43185,109.35648333333332,256129.5347833333,219654.15068,0.0752583333333333,STOCK3
2015-04-23 08:00:00,109.09628333333332,108.98828333333334,38594.74995333333,36615.83317,0.1079166666666666,STOCK6
2015-04-23 08:00:00,227.2327,227.1250833333333,72692.532745,71671.96661166666,0.1076333333333333,STOCK10
2015-04-23 08:00:00,97.94896666666666,97.9195,87324.766565,90715.3833,0.0294749999999999,STOCK9
2015-04-23 08:00:00,73.63838333333334,73.60485,441.2500033333333,315.3666666666667,0.033525,STOCK1
2015-04-23 08:00:00,31.380166666666664,31.368883333333333,411450.58224,327044.06741,0.0112333333333333,STOCK5
2015-04-23 09:00:00,228.1682333333333,228.0678,64576.01625833334,76358.13299166667,0.1005416666666666,STOCK10
2015-04-23 09:00:00,112.83595,112.69816666666668,3345.266673333333,4516.983341666667,0.13775,STOCK4
2015-04-23 09:00:00,109.96421666666669,109.87763333333334,157806.38365166666,158665.16673333335,0.086575,STOCK3
2015-04-23 09:00:00,11.465016666666664,11.456083333333334,243565.216845,349595.2335316667,0.0089,STOCK7
2015-04-23 09:00:00,31.599266666666665,31.587733333333336,332121.30243166664,397464.15131,0.0115,STOCK5
2015-04-23 09:00:00,90.00971666666666,89.98213333333334,117709.250315,109321.8497,0.0275416666666666,STOCK2
2015-04-23 09:00:00,68.9476,68.92245,149987.70027166666,139989.76681833333,0.0251,STOCK8
2015-04-23 09:00:00,109.10891666666666,109.01221666666667,27805.283261666667,55713.066265,0.09665,STOCK6
2015-04-23 09:00:00,98.23378333333334,98.206,82399.150385,83105.85037833333,0.02775,STOCK9
2015-04-23 09:00:00,73.85351666666666,73.82146666666667,277.1166666666667,274.9166666666667,0.0320333333333333,STOCK1
2015-04-23 10:00:00,109.28866666666666,109.20365,143333.18279,235362.916995,0.084975,STOCK3
2015-04-23 10:00:00,73.58321666666667,73.5538,293.2,243.01666666666668,0.029425,STOCK1
2015-04-23 10:00:00,112.61411666666666,112.46888333333332,3383.183336666667,2461.6999933333336,0.1452,STOCK4
2015-04-23 10:00:00,97.93058333333332,97.90331666666664,65927.58334666667,92469.883335,0.0272916666666666,STOCK9
2015-04-23 10:00:00,11.444533333333334,11.434833333333334,268700.5147066667,230412.05095333327,0.0096833333333333,STOCK7
2015-04-23 10:00:00,31.45331666666667,31.44118333333333,294001.916925,346312.5186666667,0.012175,STOCK5
2015-04-23 10:00:00,68.7406,68.71589999999999,87263.28307166666,133209.06696333332,0.0246666666666666,STOCK8
2015-04-23 10:00:00,108.66118333333334,108.57811666666666,22968.51677,35879.183425,0.0830583333333333,STOCK6
2015-04-23 10:00:00,89.98958333333333,89.96419999999999,98595.499525,78782.46667,0.0253833333333333,STOCK2
2015-04-23 10:00:00,226.60273333333333,226.49848333333333,53012.63360666667,62096.21676833333,0.1042416666666666,STOCK10
2015-04-23 11:00:00,68.61643333333333,68.59388333333332,101280.59983166668,141567.4669,0.0226583333333333,STOCK8
2015-04-23 11:00:00,73.38866666666667,73.3609,368.6833333333333,284.06666666666666,0.027775,STOCK1
2015-04-23 11:00:00,89.77171666666666,89.74543333333332,85923.649315,95860.39946833331,0.02625,STOCK2
2015-04-23 11:00:00,109.04528333333332,108.96406666666668,161086.76677833332,131411.10024666667,0.081225,STOCK3
2015-04-23 11:00:00,97.89418333333332,97.86611666666666,72176.98306,76213.30007666667,0.0282083333333333,STOCK9
2015-04-23 11:00:00,225.15108333333333,225.0586,55173.24996666667,49875.20013333333,0.0925333333333333,STOCK10
2015-04-23 11:00:00,11.441533333333332,11.43175,259790.23336666668,253108.28176,0.0096833333333333,STOCK7
2015-04-23 11:00:00,31.25615,31.24403333333333,323850.2492433333,364243.3008533333,0.0121083333333333,STOCK5
2015-04-23 11:00:00,108.44531666666668,108.35813333333334,25351.433460000004,32910.91668,0.0871583333333333,STOCK6
2015-04-23 11:00:00,112.55781666666668,112.41436666666668,4303.649976666667,2878.133325,0.1434583333333333,STOCK4
2015-04-23 12:00:00,225.95015,225.862,49192.48331166666,46046.383495,0.088275,STOCK10
2015-04-23 12:00:00,97.92703333333334,97.89956666666669,87524.33343166667,74584.48340333333,0.0275583333333333,STOCK9
2015-04-23 12:00:00,31.31938333333333,31.30728333333333,223569.948845,230187.26682,0.01205,STOCK5
2015-04-23 12:00:00,73.39111666666666,73.36756666666666,293.18333333333334,244.7333333333333,0.0236083333333333,STOCK1
2015-04-23 12:00:00,112.64848333333332,112.5168,3394.933328333333,3023.533318333333,0.1317666666666666,STOCK4
2015-04-23 12:00:00,109.3797,109.29638333333334,116010.70058333334,123799.19979833331,0.0832166666666666,STOCK3
2015-04-23 12:00:00,68.60143333333333,68.5769,75104.76655500001,99663.93340833332,0.0245583333333333,STOCK8
2015-04-23 12:00:00,11.434866666666666,11.42645,312996.1356366667,252375.88401166667,0.00835,STOCK7
2015-04-23 12:00:00,108.26693333333333,108.18498333333334,25804.18338,52242.466863333335,0.0819666666666666,STOCK6
2015-04-23 12:00:00,89.89456666666666,89.86536666666666,100606.25011166668,149450.2007033333,0.0291583333333333,STOCK2
2015-04-23 13:00:00,98.07366666666668,98.04838333333332,116293.483155,107473.46617833331,0.0252666666666666,STOCK9
2015-04-23 13:00:00,31.440566666666665,31.43025,301868.6834066667,288968.55022833333,0.0103249999999999,STOCK5
2015-04-23 13:00:00,68.81443333333333,68.79296666666667,178077.61732333334,160797.30094,0.0214333333333333,STOCK8
2015-04-23 13:00:00,11.4276,11.420233333333332,479097.516525,499160.8306916666,0.0074333333333333,STOCK7
2015-04-23 13:00:00,73.52108333333334,73.49468333333333,491.33333166666665,410.48333333333335,0.026375,STOCK1
2015-04-23 13:00:00,90.41175,90.38528333333332,164584.66779166667,212182.54954,0.0264333333333333,STOCK2
2015-04-23 13:00:00,110.1814,110.09966666666668,186479.05160166667,157276.74894333334,0.0817166666666666,STOCK3
2015-04-23 13:00:00,108.1085,108.02856666666666,32442.366685,63239.85001,0.0798666666666666,STOCK6
2015-04-23 13:00:00,112.60806666666667,112.51568333333331,4178.099993333333,8155.783338333334,0.0923916666666666,STOCK4
2015-04-23 13:00:00,227.88443333333333,227.79366666666667,62071.06629,74178.05047333334,0.0908083333333333,STOCK10
2015-04-23 14:00:00,31.40568333333333,31.3941,296417.0157883333,407538.13547,0.011525,STOCK5
2015-04-23 14:00:00,112.59141666666666,112.50388333333332,6005.416618333333,11037.299903333333,0.0875666666666666,STOCK4
2015-04-23 14:00:00,98.24211666666666,98.21531666666668,114598.24989666668,116558.95014666668,0.0268416666666666,STOCK9
2015-04-23 14:00:00,110.26456666666668,110.17918333333334,159766.13187999997,148791.88325833334,0.0853833333333333,STOCK3
2015-04-23 14:00:00,107.69606666666668,107.61431666666668,48846.46688666667,82446.86637666666,0.08175,STOCK6
2015-04-23 14:00:00,68.82988333333333,68.80925,331166.366985,248877.98490333333,0.0206833333333333,STOCK8
2015-04-23 14:00:00,11.4198,11.4119,470489.60068,420519.9658566667,0.0078333333333333,STOCK7
2015-04-23 14:00:00,73.27343333333333,73.24943333333334,560.0000016666667,553.1833333333333,0.024,STOCK1
2015-04-23 14:00:00,90.37766666666668,90.3503,115578.28409,115857.88317833332,0.0273583333333333,STOCK2
2015-04-23 14:00:00,228.2629,228.173,90588.65050833332,130748.96770833334,0.08995,STOCK10
2015-04-23 15:00:00,110.04867741935485,109.9686129032258,177593.77393548386,175826.0649967742,0.0800483870967742,STOCK3
2015-04-23 15:00:00,31.3265,31.316,442856.1339733333,397786.1354866667,0.0103166666666666,STOCK5
2015-04-23 15:00:00,90.21553333333333,90.19313333333334,131638.33393333334,123673.13281333332,0.0223666666666666,STOCK2
2015-04-23 15:00:00,112.51864516129032,112.44825806451614,13306.806412903226,13008.41935483871,0.0703709677419354,STOCK4
2015-04-23 15:00:00,98.09506666666668,98.07006666666666,90221.33252,103657.53385,0.0250166666666666,STOCK9
2015-04-23 15:00:00,228.2565,228.1758,105588.63350333336,133448.90127666667,0.0808,STOCK10
2015-04-23 15:00:00,11.416935483870969,11.41016129032258,436663.80689032254,672759.0677516129,0.0067258064516129,STOCK7
2015-04-23 15:00:00,107.67870967741936,107.59770967741936,57750.51654516129,64019.451835483866,0.0810806451612903,STOCK6
2015-04-23 15:00:00,73.0955,73.07106666666667,648.2999933333334,613.1333333333333,0.0245166666666666,STOCK1
2015-04-23 15:00:00,68.79226666666666,68.77303333333333,236122.70255666663,312259.8330266667,0.0193166666666666,STOCK8
2015-04-24 07:00:00,73.99878333333332,73.94036666666666,273.78333333333336,148.3,0.0584,STOCK1
2015-04-24 07:00:00,98.55273333333334,98.5005,47710.15046833334,44224.50042,0.0521833333333333,STOCK9
2015-04-24 07:00:00,230.87628333333333,230.73926666666665,71674.73321166667,90880.24958333332,0.137,STOCK10
2015-04-24 07:00:00,68.96226666666666,68.92715,73766.150105,85819.28303666667,0.0351583333333333,STOCK8
2015-04-24 07:00:00,112.3594,112.17338333333332,5164.81666,3944.1999933333336,0.1860416666666666,STOCK4
2015-04-24 07:00:00,31.64128333333333,31.622866666666667,376422.68222,254000.15052666664,0.0184,STOCK5
2015-04-24 07:00:00,110.21631666666669,110.13266666666668,140130.26601833335,149800.69976666666,0.0836,STOCK3
2015-04-24 07:00:00,90.59663333333332,90.54815,134525.45004333337,96765.56633666668,0.0485416666666666,STOCK2
2015-04-24 07:00:00,11.400383333333334,11.391533333333332,380727.14908166666,411189.701285,0.0089666666666666,STOCK7
2015-04-24 07:00:00,108.49621666666668,108.37576666666668,18819.549881666662,19812.983335,0.1204166666666666,STOCK6
2015-04-24 08:00:00,99.17765,99.15008333333334,79639.96660166667,65908.81685833333,0.027575,STOCK9
2015-04-24 08:00:00,110.6,110.5181,230280.866785,259941.1004483333,0.0819,STOCK3
2015-04-24 08:00:00,91.18625,91.1586,115286.79957833332,97909.250045,0.02765,STOCK2
2015-04-24 08:00:00,112.25173333333332,112.11195,4316.000025,3141.616675,0.139775,STOCK4
2015-04-24 08:00:00,11.465816666666663,11.457266666666667,582956.7161716667,397080.5488533333,0.008525,STOCK7
2015-04-24 08:00:00,69.34086666666667,69.31831666666668,165172.96780333333,138934.48368666667,0.0225333333333333,STOCK8
2015-04-24 08:00:00,31.95368333333333,31.941416666666665,421705.2491933333,276220.24864166667,0.0122666666666666,STOCK5
2015-04-24 08:00:00,232.69513333333333,232.6028,78882.06644166666,92557.816395,0.0923416666666666,STOCK10
2015-04-24 08:00:00,108.88118333333334,108.7858,26817.183345,32166.66632,0.0953333333333333,STOCK6
2015-04-24 08:00:00,74.52565,74.49073333333334,359.1,275.78333333333336,0.0349666666666666,STOCK1
2015-04-24 09:00:00,74.6651,74.63198333333334,281.2333333333333,293.06666666666666,0.03315,STOCK1
2015-04-24 09:00:00,233.63435,233.54918333333336,58424.300035,66005.21669666667,0.0851166666666666,STOCK10
2015-04-24 09:00:00,110.70156666666666,110.62296666666666,150774.18213499998,214263.76613666667,0.0785916666666666,STOCK3
2015-04-24 09:00:00,112.07255,111.96388333333331,4587.733338333333,4026.06666,0.1086333333333333,STOCK4
2015-04-24 09:00:00,99.4506,99.42433333333334,71969.91655,61903.83359833333,0.0262833333333333,STOCK9
2015-04-24 09:00:00,91.41676666666667,91.3922,111152.53332,92545.31674,0.02455,STOCK2
2015-04-24 09:00:00,11.544883333333331,11.537216666666666,356322.89998833335,306956.0671216667,0.0076333333333333,STOCK7
2015-04-24 09:00:00,69.40236666666667,69.38121666666666,152589.23334333336,150849.54972666668,0.0211583333333333,STOCK8
2015-04-24 09:00:00,31.98515,31.974533333333333,275622.24952,231728.40090666668,0.0106666666666666,STOCK5
2015-04-24 09:00:00,108.98573333333334,108.89858333333332,35427.90015166667,35979.33326,0.0870916666666666,STOCK6
2015-04-24 10:00:00,232.34205,232.2553333333333,81067.46711499999,84516.75058666666,0.086775,STOCK10
2015-04-24 10:00:00,110.3339,110.24886666666666,150513.41665,188041.2001183333,0.0851416666666666,STOCK3
2015-04-24 10:00:00,11.539983333333334,11.53185,425258.3807766667,396071.7854733334,0.0080416666666666,STOCK7
2015-04-24 10:00:00,91.23668333333332,91.20686666666668,153797.05037833334,134821.583765,0.029775,STOCK2
2015-04-24 10:00:00,74.38201666666667,74.34828333333333,291.76666666666665,320.6666666666667,0.0337583333333333,STOCK1
2015-04-24 10:00:00,108.60888333333334,108.51763333333334,31477.399891666668,37519.883376666665,0.0912166666666666,STOCK6
2015-04-24 10:00:00,112.18546666666666,112.05513333333332,4124.083328333333,3863.749995,0.1303,STOCK4
2015-04-24 10:00:00,69.1668,69.14258333333333,134064.14992,171100.65047999998,0.0242833333333333,STOCK8
2015-04-24 10:00:00,99.24316666666668,99.2126,94433.91763,86888.30040333333,0.03055,STOCK9
2015-04-24 10:00:00,31.767633333333333,31.753633333333333,485589.8844716667,439340.813955,0.0139583333333333,STOCK5
2015-04-24 11:00:00,11.551533333333332,11.543366666666666,237092.4496483333,177757.2673733333,0.0081916666666666,STOCK7
2015-04-24 11:00:00,99.26266666666668,99.23195,55549.35008,51857.250185,0.0307333333333333,STOCK9
2015-04-24 11:00:00,91.308,91.28131666666668,108029.41679166668,88843.94987333333,0.02665,STOCK2
2015-04-24 11:00:00,108.29641666666666,108.20421666666668,20703.533440000003,25060.883391666663,0.0922,STOCK6
2015-04-24 11:00:00,232.55285,232.4632,51658.78346333333,56889.466535,0.0896666666666666,STOCK10
2015-04-24 11:00:00,110.49221666666668,110.41325,106513.399745,116919.24966833334,0.079,STOCK3
2015-04-24 11:00:00,69.0527,69.03033333333333,96544.91692333334,95007.61633,0.0223583333333333,STOCK8
2015-04-24 11:00:00,73.99438333333335,73.96368333333334,280.43333333333334,256.03333333333336,0.0307,STOCK1
2015-04-24 11:00:00,111.91768333333331,111.80578333333332,2184.166678333333,2184.899995,0.1118833333333333,STOCK4
2015-04-24 11:00:00,31.7685,31.756216666666667,175400.4175883333,169592.18389166667,0.012325,STOCK5
2015-04-24 12:00:00,111.96051666666668,111.85258333333331,3414.7000033333334,3055.5166566666667,0.1079333333333333,STOCK4
2015-04-24 12:00:00,11.511866666666666,11.503416666666668,393355.54856666666,477518.0811716666,0.0084333333333333,STOCK7
2015-04-24 12:00:00,110.20298333333334,110.12201666666668,106388.23242333332,147308.46729333332,0.081,STOCK3
2015-04-24 12:00:00,232.2476,232.15715,46894.23306333333,47865.01652333334,0.0904416666666666,STOCK10
2015-04-24 12:00:00,99.00923333333334,98.97918333333334,64874.000101666665,57932.24998,0.0299499999999999,STOCK9
2015-04-24 12:00:00,91.27375,91.247,123959.23396166669,117760.76702,0.02675,STOCK2
2015-04-24 12:00:00,73.90171666666667,73.86916666666666,207.76666666666668,206.51666666666668,0.0324833333333333,STOCK1
2015-04-24 12:00:00,108.0506,107.9558,24223.549990000003,31937.199871666668,0.0947666666666666,STOCK6
2015-04-24 12:00:00,31.67895,31.666833333333333,234983.8836683333,232599.433015,0.0120916666666666,STOCK5
2015-04-24 12:00:00,69.00581666666668,68.98479999999999,127611.15031,114663.81661333331,0.0210833333333333,STOCK8
2015-04-24 13:00:00,91.30175,91.27528333333332,189131.96623166665,165195.466455,0.0264666666666666,STOCK2
2015-04-24 13:00:00,31.569666666666667,31.558100000000003,402925.88087,351628.68536166666,0.01155,STOCK5
2015-04-24 13:00:00,11.470216666666666,11.462933333333332,654677.58593,774708.3039966667,0.0073166666666666,STOCK7
2015-04-24 13:00:00,68.96866666666666,68.94711666666667,206052.48231,157478.28299500002,0.0215166666666666,STOCK8
2015-04-24 13:00:00,107.98375,107.89023333333331,37415.01666333333,75201.63322666666,0.0935083333333333,STOCK6
2015-04-24 13:00:00,73.92001666666667,73.8867,407.8333333333333,396.85,0.033375,STOCK1
2015-04-24 13:00:00,112.0831,111.98386666666669,3027.7999866666664,3678.149971666666,0.0991416666666666,STOCK4
2015-04-24 13:00:00,232.8677333333333,232.7704833333333,69713.81694333332,88960.784025,0.0973,STOCK10
2015-04-24 13:00:00,110.26588333333332,110.18401666666666,150095.26666000002,172095.483885,0.081775,STOCK3
2015-04-24 13:00:00,98.9437,98.915,82700.85037666667,79300.16677666667,0.0287583333333333,STOCK9
2015-04-24 14:00:00,68.93088333333334,68.91108333333334,289304.29804,247198.74921333333,0.0197333333333333,STOCK8
